talk_id,para_id,entity_id,before,entities,after,label
131,0,65," This is where our story of endless growth has taken us, to this black hole at the center of my country — a place of such planetary pain that, like the ",BP,"gusher, one can only stand to look at it for so long",ORG
131,0,66, As ,Jared Diamond,"and others have shown us, this is how civilizations commit suicide, by slamming their foot on the accelerator at the exact moment when they should be putting on the brakes",PERSON
131,0,68," At the very last minute, we are going to get saved just like in every ",Hollywood,"movie, just like in the Rapture",LOC
131,0,69," At the very last minute, we are going to get saved just like in every Hollywood movie, just like in the ",Rapture," But, of course, our secular religion is technology",WORK_OF_ART
132,14,13," It does, and it can, work in ",Bulgaria," There's nothing holding us back, except our own mentality about play",LOC
132,17,1," We have to do it together, and together, if we do this and share these ideas on play, we can transform ",Bulgaria,for the better,LOC
133,7,4," And we know, and especially ",Carolyn,"knows, that when the sun will implode, the earth will burn, explode, I don't know what, and this is scheduled for four, four billion years? Yes, she said, something like that",PERSON
134,27,0,,Chris Anderson, Jill Sobule!,PERSON
134,27,1,Chris Anderson: ,Jill Sobule,,PERSON
135,11,6, That's why it's so appealing to have a Facebook page or a ,Twitter,feed — so many automatic listeners,ORG
137,25,7, In ,L.A., it's 56 cents,LOC
137,25,10," Now I don't know about you, but I go to ",Starbucks,"and Pete's and places like that, and venti latte in San Francisco is five dollars",ORG
137,25,11," Now I don't know about you, but I go to Starbucks and ",Pete,"s and places like that, and venti latte in San Francisco is five dollars",PERSON
137,25,12," Now I don't know about you, but I go to Starbucks and Pete's and places like that, and venti latte in ",San Francisco,is five dollars,LOC
138,8,21, ,Sutherland,said it was the best Thanksgiving ever,ORG
138,24,14, I was talking to ,Warren Buffett's,"banker, and he was chiding me for not letting my children make mistakes with their allowance",PERSON
138,28,1,"I was a teenager when I first read """,Anna Karenina," and its famous opening sentence, ""All happy families are alike",WORK_OF_ART
138,28,7," Is it possible, all these years later, to say ",Tolstoy,"was right? The answer, I believe, is yes",PERSON
138,28,8, When ,Leo Tolstoy,"was five years old, his brother Nikolay came to him and said he had engraved the secret to universal happiness on a little green stick, which he had hidden in a ravine on the family's estate in Russia",PERSON
138,28,10," When Leo Tolstoy was five years old, his brother ",Nikolay,"came to him and said he had engraved the secret to universal happiness on a little green stick, which he had hidden in a ravine on the family's estate in Russia",PERSON
138,28,11," When Leo Tolstoy was five years old, his brother Nikolay came to him and said he had engraved the secret to universal happiness on a little green stick, which he had hidden in a ravine on the family's estate in ",Russia," If the stick were ever found, all humankind would be happy",LOC
138,28,12, ,Tolstoy,"became consumed with that stick, but he never found it",PERSON
139,58,3," And Kevin Kennon, Rick Scofidio, ",Liz Diller,"and all the people within the city — Norman Lear, who I spoke to four hours before our deadline for funding, offered to give us a bridge loan to help us get through it",PERSON
139,58,4," And Kevin Kennon, Rick Scofidio, Liz Diller and all the people within the city — ",Norman Lear," who I spoke to four hours before our deadline for funding, offered to give us a bridge loan to help us get through it",PERSON
139,76,1, It's 350 people on the committee for ,Oklahoma City," which is why we thought of this as a sort of ad-hoc, spontaneous solution that expanded on Union Square and the places that were ad-hoc memorials in the city already",LOC
139,76,2," It's 350 people on the committee for Oklahoma City, which is why we thought of this as a sort of ad-hoc, spontaneous solution that expanded on ",Union Square,and the places that were ad-hoc memorials in the city already,ORG
140,15,10, They're ready to go out and fight because they've been told that this is effectively their only way to glorify ,Islam,,ORG
140,17,3, This boy is called ,Messoud, He killed 28,LOC
140,17,5, The ,Taliban,"are running suicide schools, preparing a generation of boys for atrocities against civilians",ORG
140,23,1,"SOC: I leave you all with this thought: If you grew up in these circumstances, faced with these choices, would you choose to live in this world or in the glorious afterlife? As one ",Taliban,"recruiter told me, ""There will always be sacrificial lambs in this war",ORG
141,2,21," And the estimate is that in 2050, there'll be three billion squatters, better than one in three people on ",earth," So, these are the cities of the future, and we have to engage them",LOC
141,6,13, But it stood in jarring contrast to something ,Armstrong,had said as we were eating — that he treasured the quality of life in his neighborhood,PERSON
141,21,3, That's ,Sureka Gundi, she also lives with her family on the tent along the same highway median,PERSON
141,23,1,And finally my choice to run for mayor of Rio is ,Cezinio," the fruit merchant with his two kids here, and a more honest and giving and caring man I don't know",PRODUCT
141,24,0," So, I think the message I take, from what I read from the book, from what ",Armstrong,"said, and from all these people, is that these are neighborhoods",PERSON
143,14,11, They made a donation to an organization based in ,Arkansas,called Heifer International,LOC
143,14,12, They made a donation to an organization based in Arkansas called ,Heifer International, Heifer sent two goats to Africa,ORG
143,14,14, Heifer sent two goats to ,Africa," One of them ended up with Beatrice's parents, and that goat had twins",LOC
143,14,16, One of them ended up with ,Beatrice,"s parents, and that goat had twins",ORG
143,14,17, Let's send ,Beatrice,to school,PERSON
143,14,19,""" So at nine years of age, ",Beatrice,"started in first grade — after all, she'd never been to a lick of school — with a six year-old",PERSON
143,14,23," She stayed at the top of her class through elementary school, middle school, and then in high school, she scored brilliantly on the national examinations so that she became the first person in her village, ever, to come to ",the United States,on scholarship,LOC
143,14,25," Two years ago, she graduated from ",Connecticut College," On the day of her graduation, she said, ""I am the luckiest girl alive because of a goat",ORG
143,15,6, When I was in ,Zimbabwe," we were touring a place with the village chief — he wanted to raise money for a secondary school — and there was some construction a few yards away, and I said, ""What's that?"" He sort of mumbled",LOC
143,17,1, And that is the story of an aid worker in ,Darfur," Here was a woman who had worked in Darfur, seeing things that no human being should see",LOC
143,17,2, Here was a woman who had worked in ,Darfur, seeing things that no human being should see,LOC
143,17,3, And then she came back to ,the United States,"and was on break, Christmas break",LOC
144,12,2," To try and give you a sense of this, imagine you go camping in July somewhere in Europe or in ",North America," and you wake up the next morning, and you look around you, and you see that 80 percent of the trees, as far as you can see, have dropped their leaves and are standing there naked",LOC
144,12,6," And you come home, and you discover that 80 percent of all the trees in ",North America,and in Europe have dropped their leaves,LOC
144,12,7," And you come home, and you discover that 80 percent of all the trees in North America and in ",Europe,have dropped their leaves,LOC
144,12,10,""" Well, that's what happened in ",the Indian Ocean,"during the 1998 El Nino, an area vastly greater than the size of North America and Europe, when 80 percent of all the corals bleached and a quarter of them died",LOC
144,12,12,""" Well, that's what happened in the Indian Ocean during the 1998 ",El Nino," an area vastly greater than the size of North America and Europe, when 80 percent of all the corals bleached and a quarter of them died",EVENT
144,12,13,""" Well, that's what happened in the Indian Ocean during the 1998 El Nino, an area vastly greater than the size of ",North America,"and Europe, when 80 percent of all the corals bleached and a quarter of them died",LOC
144,12,14,""" Well, that's what happened in the Indian Ocean during the 1998 El Nino, an area vastly greater than the size of North America and ",Europe, when 80 percent of all the corals bleached and a quarter of them died,LOC
144,15,1," The consequence of that is that all those nutrients that fuel the great anchoveta fisheries, of the sardines of California or in ",Peru,"or whatever, those slow down and those fisheries collapse",LOC
145,1,2,"The first dog is the first to go, and he is contemplating an aspect of his relationship to his owner, and the title is """,A Dog on His Master,"""",WORK_OF_ART
146,7,6, ,meters,of surface,PERSON
146,9,1,Now how do the two brains work with each other? I took here a model from robotics — it's called ,the Subsumption Architecture, What it means is that we have a layered control system,ORG
146,9,3," If you have an empty stomach, your stomach produces a hormone called ",ghrelin," It's a very big signal; it's sent to the brain says, ""Go and eat",LOC
146,13,0,"So I would say, ",coquo ergo,"sum: I cook, therefore I am",PERSON
147,0,1," To explore this contradiction, let's see what happens if I start moving while I stand still and shine the laser at ",Tom," First, we'll need to construct the space-time diagram",PERSON
147,0,3, But that space-time diagram represents ,Andrew,s perspective,PERSON
147,0,4," What does it look like to me? In the last lesson, we showed how to get ",Tom,s perspective moving all the panels along a bit until his world line is completely vertical,PERSON
147,0,5, I'd measure light traveling faster than ,Andrew,would,PERSON
147,0,7," In the 1900s, a clever chap named ",Albert Einstein,"worked out how to see things properly, from Tom's point of view, while still getting the speed of light right",PERSON
147,0,8," In the 1900s, a clever chap named Albert Einstein worked out how to see things properly, from ",Tom,"s point of view, while still getting the speed of light right",PERSON
147,0,12," What you do is stretch your block of space-time along the light world line, then squash it by the same amount, but at right angles to the light world line, and abracadabra! ",Tom,"s world line has gone vertical, so this does represent the world from his point of view, but most importantly, the light world line has never changed its angle, and so light will be measured by Tom going at the correct speed",PERSON
147,0,13," What you do is stretch your block of space-time along the light world line, then squash it by the same amount, but at right angles to the light world line, and abracadabra! Tom's world line has gone vertical, so this does represent the world from his point of view, but most importantly, the light world line has never changed its angle, and so light will be measured by ",Tom,going at the correct speed,PERSON
147,0,14, This superb trick is known as a ,Lorentz,transformation,ORG
147,0,16, This particular squashing effect is known as ,Lorentz,contraction,PRODUCT
147,0,17," No, at everyday speeds, such as ",Tom,"s car reaches, actually all the effects are much, much smaller than we've illustrated them",PERSON
148,25,2,"Now, this is a funny sort of conceptual thing, and yesterday we were talking about Danny Hillis' ""","10,000 Year Clock",""" So, we have a motor here on the left, and it goes through a gear train",WORK_OF_ART
148,49,1,"So I made — this is my first racing sculpture, and I thought, ""Oh, I'm going to make a cart, and I'm going to have it — I'm going to have my hand writing 'faster,' so as I run down the street, the cart's going to talk to me and it's going to go, '",Faster," faster!' "" So, that's what it does",PERSON
149,18,8," And one day, by chance, some visitors from the ",NIE,"came by in their double-breasted suits looking at this setup, and none of the children who were normally there, except for this one child, were there",ORG
149,23,6, And the fact that we knew the people — we had to take a page out of the history of ,Walt Disney,— we actually went so far as to build CRTs in the shapes of the people's faces,ORG
149,23,7, So if I wanted to call my friend ,Peter Sprague,"on the phone, my secretary would get his head out and bring it and set it on the desk,",PERSON
150,1,6, ,Lothar Meggendorfer,"put his foot down, and he said, ""Genug ist genug!"" He grabbed his pen, he snatched his scissors",PERSON
150,1,7, History would know ,Lothar Meggendorfer,as — who else? — the world's first true inventor of the children's pop-up book,PERSON
150,3,5, (Laughter) And one man would tell the stories of his father by using a platform called ,Twitter,to communicate the excrement his father would gesticulate,ORG
150,4,2," They realized that, in 6,000 years of storytelling, they've gone from depicting hunting on cave walls to depicting Shakespeare on ",Facebook,walls,ORG
152,17,8," And the software, in a second, will give you ",the Casa da Musica Beethoven,logo,ORG
152,17,9," Which, when you actually have to design a ",Beethoven,"poster, comes in handy, because the visual information of the logo and the actual poster is exactly the same",PERSON
152,28,0,,Stefan Sagmeister, Thank you,PERSON
153,11,13," At the same time, there's a person paying 30,000 dollars  for a 300-series car,   and a person paying 70,000 dollars  for a 700 ",series, and that person paying more than double   doesn't want their car to look too much like  the bottom-of-the-market car,EVENT
153,12,10,"   So, for me, what was important is that   this coffee set — which is just a coffee pot, a teapot,   and those are the pots sitting on a tray —   that they would have a coherence —  so, they would be ",Greg Lynn Alessi,coffee pots —   but that everyone who bought one   would have a one-of-a-kind object that was unique in some way,PERSON
153,16,8,   With ,United Architects," also,   we made a proposal for the European Central Bank headquarters   that used the same system,   but this time in a much more monolithic mass,   like a sphere",LOC
153,16,9,"   With United Architects, also,   we made a proposal for ",the European Central Bank,"headquarters   that used the same system,   but this time in a much more monolithic mass,   like a sphere",ORG
153,17,2,"   So, for these interiors, like this shop in ",Stockholm," Sweden,   or this installation wall in the Netherlands   at the Netherlands Architecture Institute,   we could use the texture that the tool would leave   to produce a lot of the spatial effects,   and we could integrate the texture of the wall   with the form of the wall with the material",LOC
153,17,3,"   So, for these interiors, like this shop in Stockholm, ",Sweden,"   or this installation wall in the Netherlands   at the Netherlands Architecture Institute,   we could use the texture that the tool would leave   to produce a lot of the spatial effects,   and we could integrate the texture of the wall   with the form of the wall with the material",LOC
153,17,4,"   So, for these interiors, like this shop in Stockholm, Sweden,   or this installation wall in the ",Netherlands,"  at the Netherlands Architecture Institute,   we could use the texture that the tool would leave   to produce a lot of the spatial effects,   and we could integrate the texture of the wall   with the form of the wall with the material",LOC
153,17,5,"   So, for these interiors, like this shop in Stockholm, Sweden,   or this installation wall in the Netherlands   at ",the Netherlands Architecture Institute,"   we could use the texture that the tool would leave   to produce a lot of the spatial effects,   and we could integrate the texture of the wall   with the form of the wall with the material",ORG
154,15,5," So, sometimes, ",Wolfram Alpha,will be able to do the whole thing immediately and just give back a whole big program that you can then compute with,PERSON
154,15,8, This is probably a fairly small piece of ,Mathematica,code that's able to be run here,LOC
154,29,2, ,Benoit,"has been particularly interested in nested patterns, in fractals and so on, where the structure is something that's kind of tree-like, and where there's sort of a big branch that makes little branches and even smaller branches and so on",LOC
154,29,4, I think things like the ,Rule 30,cellular automaton get us to a different level,PRODUCT
154,31,0,CA: ,Stephen Wolfram, thank you,PERSON
155,10,3, ,The 109th Air National Guard,"flew the most recent shipment of ice back to the coast of Antarctica, where it was boarded onto a freighter, shipped across the tropics to California, unloaded, put on a truck, driven across the desert to the National Ice Core Laboratory in Denver, Colorado, where, as we speak, scientists are now slicing this material up for samples, for analysis, to be distributed to the laboratories around the country and in Europe",ORG
155,10,4, The 109th Air National Guard flew the most recent shipment of ice back to the coast of ,Antarctica," where it was boarded onto a freighter, shipped across the tropics to California, unloaded, put on a truck, driven across the desert to the National Ice Core Laboratory in Denver, Colorado, where, as we speak, scientists are now slicing this material up for samples, for analysis, to be distributed to the laboratories around the country and in Europe",LOC
155,10,5," The 109th Air National Guard flew the most recent shipment of ice back to the coast of Antarctica, where it was boarded onto a freighter, shipped across the tropics to ",California," unloaded, put on a truck, driven across the desert to the National Ice Core Laboratory in Denver, Colorado, where, as we speak, scientists are now slicing this material up for samples, for analysis, to be distributed to the laboratories around the country and in Europe",LOC
155,10,6," The 109th Air National Guard flew the most recent shipment of ice back to the coast of Antarctica, where it was boarded onto a freighter, shipped across the tropics to California, unloaded, put on a truck, driven across the desert to ",the National Ice Core Laboratory,"in Denver, Colorado, where, as we speak, scientists are now slicing this material up for samples, for analysis, to be distributed to the laboratories around the country and in Europe",ORG
155,10,7," The 109th Air National Guard flew the most recent shipment of ice back to the coast of Antarctica, where it was boarded onto a freighter, shipped across the tropics to California, unloaded, put on a truck, driven across the desert to the National Ice Core Laboratory in ",Denver," Colorado, where, as we speak, scientists are now slicing this material up for samples, for analysis, to be distributed to the laboratories around the country and in Europe",LOC
155,10,8," The 109th Air National Guard flew the most recent shipment of ice back to the coast of Antarctica, where it was boarded onto a freighter, shipped across the tropics to California, unloaded, put on a truck, driven across the desert to the National Ice Core Laboratory in Denver, ",Colorado," where, as we speak, scientists are now slicing this material up for samples, for analysis, to be distributed to the laboratories around the country and in Europe",LOC
155,10,9," The 109th Air National Guard flew the most recent shipment of ice back to the coast of Antarctica, where it was boarded onto a freighter, shipped across the tropics to California, unloaded, put on a truck, driven across the desert to the National Ice Core Laboratory in Denver, Colorado, where, as we speak, scientists are now slicing this material up for samples, for analysis, to be distributed to the laboratories around the country and in ",Europe,,LOC
155,11,0,,Antarctica,was this planet's last empty quarter — the blind spot in our expanding vision of the world,LOC
157,1,3, Their relationship is a love story that feeds the ,Earth," It reminds us that we are a part of nature, and we're not separate from it",LOC
157,3,0,""" And ",Chip Taylor," our monarch butterfly expert, he replied, ""Nothing lasts forever",PERSON
158,19,3, Instead the fuel not only generated our ,Big Bang," but it would also generate countless other Big Bangs, each giving rise to its own separate universe with our universe becoming but one bubble in a grand cosmic bubble bath of universes",PERSON
158,19,4," Instead the fuel not only generated our Big Bang, but it would also generate countless other ",Big Bangs, each giving rise to its own separate universe with our universe becoming but one bubble in a grand cosmic bubble bath of universes,ORG
158,29,1," Thank you, ",Brian, (BG: My pleasure,PERSON
159,13,3," And as he was dozing off, they were reading from the book of ",Leviticus in the Torah," And they were saying that in the ancient times in the temple in Jerusalem, the priests used to have bread, which they used to place into a special table in the temple in Jerusalem",WORK_OF_ART
159,13,4, And they were saying that in the ancient times in the temple in ,Jerusalem," the priests used to have bread, which they used to place into a special table in the temple in Jerusalem",LOC
159,13,5," And they were saying that in the ancient times in the temple in Jerusalem, the priests used to have bread, which they used to place into a special table in the temple in ",Jerusalem," The man was asleep, but he heard the words bread, temple, God, and he woke up",LOC
159,13,6," The man was asleep, but he heard the words bread, temple, ",God, and he woke up,PERSON
159,13,7, I know what ,God,wants,PERSON
159,18,0, ,Rabbis,always spoil things,PERSON
160,19,6, Number one group on ,Meetup,"right now, most chapters in most cities with most members, most active? Stay-at-home moms",PERSON
160,19,7," Right? In the suburbanized, dual-income ",United States," stay-at-home moms are actually missing the social infrastructure that comes from extended family and local, small-scale neighborhoods",LOC
160,19,8, ,Meetup,"is the platform, but the value here is in social infrastructure",PERSON
160,19,10, This is so much more important than ,Xbox, but it's a lot less glitzy,PERSON
161,28,4, One of the great stories I love to tell is about my love of going to my hometown of New York and walking up ,Park Avenue,on a beautiful day and admiring everything and seeing all the people go by from all over the world,ORG
161,28,5, I even did it when I was Secretary of ,State," I'd come out of my suite at the Waldorf Astoria — (Laughter) — be walking up the street, and I would hit around 55th Street looking for the immigrant pushcart peddler",ORG
161,28,6, I'd come out of my suite at ,the Waldorf Astoria,"— (Laughter) — be walking up the street, and I would hit around 55th Street looking for the immigrant pushcart peddler",ORG
161,28,7," I'd come out of my suite at the Waldorf Astoria — (Laughter) — be walking up the street, and I would hit around ",55th Street,looking for the immigrant pushcart peddler,ORG
161,28,11," In those days, I had five bodyguards around me and three ",New York City,police cars would roll alongside to make sure nobody whacked me while I was going up Park Avenue,LOC
161,28,12," In those days, I had five bodyguards around me and three New York City police cars would roll alongside to make sure nobody whacked me while I was going up ",Park Avenue," (Laughter) And I would order the hot dog from the guy, and he'd start to fix it, and then he'd look around at the bodyguards and the police cars — ""I've got a green card! I've got a green card!"" (Laughter) ""It's okay, it's okay",ORG
161,30,3, It was on a Tuesday evening down by ,Columbus Circle, And the scene repeats itself so often,LOC
162,13,7, Francis of ,Assisi," Gandhi — he adored his contemporary, Gandhi",LOC
162,13,8," Francis of Assisi, ",Gandhi,"— he adored his contemporary, Gandhi",PERSON
162,13,9," Francis of Assisi, Gandhi — he adored his contemporary, ",Gandhi," And Einstein said — and I think this is a quote, again, that has not been passed down in his legacy — that ""these kinds of people are geniuses in the art of living, more necessary to the dignity, security and joy of humanity than the discoverers of objective knowledge",PERSON
162,13,10, And ,Einstein,"said — and I think this is a quote, again, that has not been passed down in his legacy — that ""these kinds of people are geniuses in the art of living, more necessary to the dignity, security and joy of humanity than the discoverers of objective knowledge",PERSON
162,16,2, ,Einstein,"became a humanitarian, not because of his exquisite knowledge of space and time and matter, but because he was a Jew as Germany grew fascist",PERSON
162,16,3," Einstein became a humanitarian, not because of his exquisite knowledge of space and time and matter, but because he was a ",Jew,as Germany grew fascist,PERSON
162,16,4," Einstein became a humanitarian, not because of his exquisite knowledge of space and time and matter, but because he was a Jew as ",Germany,grew fascist,LOC
162,16,5, And ,Karen Armstrong," I think you would also say that it was some of your very wounding experiences in a religious life that, with a zigzag, have led to the Charter for Compassion",PERSON
162,16,6," And Karen Armstrong, I think you would also say that it was some of your very wounding experiences in a religious life that, with a zigzag, have led to ",the Charter for Compassion, Compassion can't be reduced to sainthood any more than it can be reduced to pity,ORG
162,17,1,So I want to propose a final definition of compassion — this is Einstein with ,Paul Robeson,by the way — and that would be for us to call compassion a spiritual technology,PERSON
162,18,0,So I will paraphrase ,Einstein,"in closing and say that humanity, the future of humanity, needs this technology as much as it needs all the others that have now connected us and set before us the terrifying and wondrous possibility of actually becoming one human race",PERSON
163,6,11, We are missing the stories of ,Violet," who, despite surviving genocide in the church massacre, she kept on going on, burying bodies, cleaning homes, cleaning the streets",ORG
163,15,0,,Rumi," a 13th-century Sufi poet, says, ""Out beyond the worlds of right-doings and wrong-doings, there is a field",ORG
164,36,8," Over here, ",Tommy,s got what you call the heart position,PERSON
164,50,0,AK: ,Mikey Brett,from Leicestershire,PERSON
164,50,1,AK: Mikey Brett from ,Leicestershire," (Applause) Mikey Brett, Craig, Leo, Zem Joaquin and Basil and me",LOC
164,50,2, (Applause) ,Mikey Brett," Craig, Leo, Zem Joaquin and Basil and me",PERSON
164,50,3," (Applause) Mikey Brett, ",Craig," Leo, Zem Joaquin and Basil and me",PERSON
164,50,4," (Applause) Mikey Brett, Craig, ",Leo, Zem Joaquin and Basil and me,PERSON
164,50,5," (Applause) Mikey Brett, Craig, Leo, ",Zem Joaquin,and Basil and me,PERSON
164,50,6," (Applause) Mikey Brett, Craig, Leo, Zem Joaquin and ",Basil,and me,PERSON
165,25,12,""" I said, ""Any chance you know Willie Brown?"" (Laughter) As a matter of fact he did know Willie Brown, and ",Willie Brown,"and Herbie and I had dinner four years ago, and we started drawing out that center on the tablecloth",PERSON
165,25,13,""" I said, ""Any chance you know Willie Brown?"" (Laughter) As a matter of fact he did know Willie Brown, and Willie Brown and ",Herbie,"and I had dinner four years ago, and we started drawing out that center on the tablecloth",PERSON
165,25,15, And ,Willie Brown,"said, ""As sure as I'm the mayor of San Francisco, I'm going to build this thing as a legacy to the poor people of this city",PERSON
165,25,16," And Willie Brown said, ""As sure as I'm the mayor of ",San Francisco, I'm going to build this thing as a legacy to the poor people of this city,LOC
165,25,18,""" And he got me five acres of land on ",San Francisco Bay,"and we got an architect and we got a general contractor and we got Herbie on the board, and our friends from HP, and our friends from Steelcase, and our friends from Cisco, and our friends from Wells Fargo and Genentech",LOC
165,25,19,""" And he got me five acres of land on San Francisco Bay and we got an architect and we got a general contractor and we got Herbie on the board, and our friends from ",HP," and our friends from Steelcase, and our friends from Cisco, and our friends from Wells Fargo and Genentech",LOC
165,25,20,""" And he got me five acres of land on San Francisco Bay and we got an architect and we got a general contractor and we got Herbie on the board, and our friends from HP, and our friends from ",Steelcase," and our friends from Cisco, and our friends from Wells Fargo and Genentech",PERSON
165,25,21,""" And he got me five acres of land on San Francisco Bay and we got an architect and we got a general contractor and we got Herbie on the board, and our friends from HP, and our friends from Steelcase, and our friends from ",Cisco, and our friends from Wells Fargo and Genentech,LOC
165,25,22,""" And he got me five acres of land on San Francisco Bay and we got an architect and we got a general contractor and we got Herbie on the board, and our friends from HP, and our friends from Steelcase, and our friends from Cisco, and our friends from ",Wells Fargo,and Genentech,ORG
165,25,23,""" And he got me five acres of land on San Francisco Bay and we got an architect and we got a general contractor and we got Herbie on the board, and our friends from HP, and our friends from Steelcase, and our friends from Cisco, and our friends from Wells Fargo and ",Genentech,,ORG
165,29,0, In ,Pennsylvania,"it costs 60,000 dollars to keep people in jail, most of whom look like me",LOC
165,29,3," It's 40,000 dollars to build ",the University of Pittsburgh Medical School," It's 20,000 dollars cheaper to build a medical school than to keep people in jail",ORG
165,29,5, I am banking on you and I'm banking on guys like ,Herbie,and Quincy and Hackett and Richard and very decent people who still believe in something,LOC
165,29,6, I am banking on you and I'm banking on guys like Herbie and ,Quincy,and Hackett and Richard and very decent people who still believe in something,PERSON
165,29,7, I am banking on you and I'm banking on guys like Herbie and Quincy and ,Hackett,and Richard and very decent people who still believe in something,PERSON
165,29,8, I am banking on you and I'm banking on guys like Herbie and Quincy and Hackett and ,Richard,and very decent people who still believe in something,PERSON
166,6,15, What I have showed you here is only the species from ,Africa, Adansonia digitata,LOC
166,6,16," What I have showed you here is only the species from Africa, ",Adansonia,digitata,LOC
166,6,18, We have six species yet in ,Madagascar," and we don't know what is the potential of this plant, but one thing we know is that the flora is considered to be threatened with extinction",LOC
166,10,1," Now, ",Centella,"asiatica grows across the world in many different habitats — in Africa, in Asia — and this plant has been instrumental in providing a solution to that dreadful disease called leprosy in Madagascar in the 1940s",PERSON
166,10,2," Now, Centella asiatica grows across the world in many different habitats — in ",Africa, in Asia — and this plant has been instrumental in providing a solution to that dreadful disease called leprosy in Madagascar in the 1940s,LOC
166,10,3," Now, Centella asiatica grows across the world in many different habitats — in Africa, in ",Asia,— and this plant has been instrumental in providing a solution to that dreadful disease called leprosy in Madagascar in the 1940s,LOC
166,10,4," Now, Centella asiatica grows across the world in many different habitats — in Africa, in Asia — and this plant has been instrumental in providing a solution to that dreadful disease called leprosy in ",Madagascar,in the 1940s,LOC
166,10,6," Now, while ",Centella,"grows across the world — in Africa, in Asia — the best quality Centella comes from Madagascar, because that Centella contains the three vital ingredients which are sought after by the pharma and the cosmetic companies",PERSON
166,10,7," Now, while Centella grows across the world — in ",Africa," in Asia — the best quality Centella comes from Madagascar, because that Centella contains the three vital ingredients which are sought after by the pharma and the cosmetic companies",LOC
166,10,8," Now, while Centella grows across the world — in Africa, in ",Asia,"— the best quality Centella comes from Madagascar, because that Centella contains the three vital ingredients which are sought after by the pharma and the cosmetic companies",LOC
166,10,9," Now, while Centella grows across the world — in Africa, in Asia — the best quality ",Centella,"comes from Madagascar, because that Centella contains the three vital ingredients which are sought after by the pharma and the cosmetic companies",PERSON
166,10,10," Now, while Centella grows across the world — in Africa, in Asia — the best quality Centella comes from ",Madagascar, because that Centella contains the three vital ingredients which are sought after by the pharma and the cosmetic companies,LOC
166,10,11," Now, while Centella grows across the world — in Africa, in Asia — the best quality Centella comes from Madagascar, because that ",Centella,contains the three vital ingredients which are sought after by the pharma and the cosmetic companies,PERSON
166,11,0, So you may look on ,Centella,"as being an insignificant, humble weed, which, if destroyed, won't be missed",PERSON
167,3,7," They are sold in the name of forced labor, ",camel jockeying," anything, everything",ORG
167,18,0,I'm not asking you all to become ,Mahatma Gandhis,"or Martin Luther Kings, or Medha Patkars, or something like that",PERSON
167,18,1,I'm not asking you all to become Mahatma Gandhis or ,Martin Luther Kings," or Medha Patkars, or something like that",PERSON
167,18,2,"I'm not asking you all to become Mahatma Gandhis or Martin Luther Kings, or ",Medha Patkars, or something like that,PERSON
168,18,12," And we're also doing a movie called ""The Kite Runner,"" based on the book ""The Kite Runner,"" also about ",Afghanistan," And we think once people see these films, they'll have a much better understanding of that part of the world and the Middle East in general",LOC
168,18,13," And we think once people see these films, they'll have a much better understanding of that part of the world and ",the Middle East,in general,LOC
168,21,1," And I can imagine, if we do this, the headlines in 10 years might read something like these: ""New AIDS Cases in ",Africa,"Fall to Zero,"" ""U",LOC
168,21,3," And I can imagine, if we do this, the headlines in 10 years might read something like these: ""New AIDS Cases in Africa Fall to Zero,"" """,U.S.,"Imports its Last Barrel of Oil"" — (Applause) — ""Israelis and Palestinians Celebrate 10 Years of Peaceful Coexistence",LOC
168,21,7,""" (Applause) And I like this one, """,Snow Has Returned to Kilimanjaro,""" (Laughter) And finally, an eBay listing for one well-traveled slide show, now obsolete, museum piece",WORK_OF_ART
168,21,8,""" (Laughter) And finally, an ",eBay,"listing for one well-traveled slide show, now obsolete, museum piece",ORG
168,21,10, Please contact ,Al Gore," And I believe that, working together, we can make all of these things happen",PERSON
169,18,14, So we can say with a high degree of confidence that the severe ,Texas,and Moscow heatwaves were not natural; they were caused by global warming,LOC
169,18,15, So we can say with a high degree of confidence that the severe Texas and ,Moscow,heatwaves were not natural; they were caused by global warming,LOC
169,18,16," An important impact, if global warming continues, will be on the breadbasket of our nation and the world, the ",Midwest,"and Great Plains, which are expected to become prone to extreme droughts, worse than the Dust Bowl, within just a few decades, if we let global warming continue",LOC
169,18,17," An important impact, if global warming continues, will be on the breadbasket of our nation and the world, the Midwest and ",Great Plains," which are expected to become prone to extreme droughts, worse than the Dust Bowl, within just a few decades, if we let global warming continue",ORG
170,18,0,"♫ Together: The Jill and Julia, the ",Jill,"and Julia, the Jill and Julia Show",PERSON
170,18,1,"♫ Together: The Jill and Julia, the Jill and Julia, the ",Jill,and Julia Show,PERSON
170,47,2," I mean, I watch Oprah mostly when I'm home in ",Spokane,visiting my mother,ORG
170,47,3," And to my mother, ",Oprah,"is a greater moral authority than the Pope, which is actually saying something because she's a devout Catholic",PERSON
170,47,5," Anyway, I like ",Oprah,"— I like her girlfriendy-ness, I like her weight issues, I like how she's transformed talk television, I like how she's brought reading back to America — but there was something that happened the last two weeks that was ",PERSON
170,47,6," Anyway, I like Oprah — I like her girlfriendy-ness, I like her weight issues, I like how she's transformed talk television, I like how she's brought reading back to ",America,— but there was something that happened the last two weeks that was ,LOC
