talk_id,para_id,entity_id,before,entities,after,label
90,26,3," Right now, Chris and ",Kevin,"and Dennis and Dickson and their friends are watching us, in Nairobi, right now",PERSON
90,26,4," Right now, Chris and Kevin and ",Dennis,"and Dickson and their friends are watching us, in Nairobi, right now",PERSON
90,26,5," Right now, Chris and Kevin and Dennis and ",Dickson,"and their friends are watching us, in Nairobi, right now",PERSON
90,26,6," Right now, Chris and Kevin and Dennis and Dickson and their friends are watching us, in ",Nairobi, right now,LOC
92,33,1," And for me, one of the great stories recently was the ",Obamas,digging up the south lawn of the White House to create a vegetable garden,ORG
92,33,3," Because the last time that was done, when ",Eleanor Roosevelt,"did it, it led to the creation of 20 million vegetable gardens across the United States",PERSON
93,8,15, She's going to give up university to look after ,Mum," We're all here, and all of those who watch it are going to be traumatized by this event, but all of you here who are victims are going to learn some hard truths",PERSON
93,9,6,", for ",Welsh,people,ORG
93,23,4," It's a question that's been tackled by many great thinkers and writers: What if society actually needs crisis to change? What if society actually needs terrorism to change and adapt for the better? It's those Bulgakov themes, it's that picture of Jesus and the Devil hand in hand in ",Gethsemane,walking into the moonlight,LOC
93,24,0,A lot of people say that communism was defeated by ,the Rolling Stones, It's a good theory,ORG
93,24,3, (Music) (Applause) ,Bruno Giussani, Thank you,PERSON
94,5,4," Babri Masjid — one of the most beautiful mosques in India, built by ",King Babur," I think, in the 16th century — was demolished by Hindu activists",LOC
94,5,11,""" I'm like, """,Dude, I'm Hindu,PERSON
95,7,7," It's important to say came, because Ken — at a meeting that I believe ",Marty Hoffart,"was also at in the mid-'90s — Ken and I stood up at the back of the meeting and said, ""Geo-engineering won't work",PERSON
95,7,8," It's important to say came, because Ken — at a meeting that I believe Marty Hoffart was also at in the mid-'90s — ",Ken,"and I stood up at the back of the meeting and said, ""Geo-engineering won't work",PERSON
95,21,3, ,National Academy,report than I can say today,ORG
95,21,5, That the ,CO2,"problem, the climate problem that we've heard about, is driving lots of things — innovations in the energy technologies that will reduce emissions — but also, I think, inevitably, it will drive us towards thinking about climate and weather control, whether we like it or not",ORG
96,1,11," These are camels moving across the Rift Valley in Africa, photographed by ",Chris Johns," Shot straight down, so these are the shadows of the camels",PERSON
96,1,12, This is a rancher in ,Texas," by William Albert Allard, a great portraitist",LOC
96,1,13," This is a rancher in Texas, by ",William Albert Allard, a great portraitist,PERSON
96,1,14, And ,Jane Goodall," making her own special connection, photographed by Nick Nichols",PERSON
96,1,15," And Jane Goodall, making her own special connection, photographed by ",Nick Nichols," This is a soap disco in Spain, photographed by David Alan Harvey",PERSON
96,1,17," This is a soap disco in Spain, photographed by ",David Alan Harvey, And David said that there was lot of weird stuff happening on the dance floor,PERSON
96,1,20," (Laughter) These are sea lions in Australia doing their own dance, by ",David Doubilet," And this is a comet, captured by Dr",PERSON
96,1,21, ,Euan Mason," And finally, the bow of the Titanic, without movie stars, photographed by Emory Kristof",PERSON
96,1,22," And finally, the bow of the ",Titanic," without movie stars, photographed by Emory Kristof",LOC
96,1,23," And finally, the bow of the Titanic, without movie stars, photographed by ",Emory Kristof," Photography carries a power that holds up under the relentless swirl of today's saturated, media world, because photographs emulate the way that our mind freezes a significant moment",ORG
96,13,8, And then back to the ,States,"to recuperate at veterans' hospitals, such as here in Walter Reed",LOC
96,13,9," And then back to the States to recuperate at veterans' hospitals, such as here in ",Walter Reed," And finally, often fitted with high-tech prosthesis, they exit the medical system and attempt to regain their pre-war lives",PERSON
96,13,10, ,Jim,took what could have been a straight-up medical science story and gave it a human dimension that touched our readers deeply,PERSON
96,15,2, And ,Paul,"said he was never really afraid, because she was more curious about him than threatened",PERSON
96,15,4," To her, here was this big, ",goofy,creature in the water that for some reason didn't seem to be interested in chasing penguins,PERSON
97,13,5," It's Mozart as I, ",Riccardo Muti, understand it,PERSON
97,38,1, (Laughter) Did you see ,Lenny,s face? You know why? Because the meaning of the music is pain,PERSON
97,38,4, And ,Bernstein,enables that,PERSON
97,39,0, My friend ,Peter,"says, ""If you love something, give it away",PERSON
99,45,1, Think about the kids today in ,the Arab Spring, and you see something like this that's underway,LOC
100,17,6, Children can sleep through the night; the ,house,looks beautiful; you hang them in the window,ORG
101,19,2," ♫ ""Oh ",Clonie, how I love you,PERSON
102,7,2," My wife, who is somewhere in the audience today, called me up at the office and said, """,Nigel," you need to pick our youngest son"" — Harry — ""up from school",PERSON
102,7,3," My wife, who is somewhere in the audience today, called me up at the office and said, ""Nigel, you need to pick our youngest son"" — ",Harry,"— ""up from school",PERSON
102,7,11, I then read him a chapter of ,Roald Dahl's,"""James and the Giant Peach",PERSON
102,7,12," I then read him a chapter of Roald Dahl's """,James and the Giant Peach,""" I then put him to bed, tucked him in, gave him a kiss on his forehead and said, ""Goodnight, mate,"" and walked out of his bedroom",WORK_OF_ART
102,7,14,""" I hadn't done anything, hadn't taken him to ",Disney World,or bought him a Playstation,ORG
102,7,15,""" I hadn't done anything, hadn't taken him to Disney World or bought him a ",Playstation,,ORG
103,0,4, A special protein known as ,fibrin,"forms cross-links on the top of the skin, preventing blood from flowing out and bacteria or pathogens from getting in",ORG
104,36,9," Portugal was 45 percent renewable powered, ",Denmark 36, And it's how all of Europe can shift to renewable electricity,ORG
104,43,2, Former oil man ,Maurice Strong,"said, ""Not all the fossils are in the fuel",PERSON
104,43,3,""" But as ",Edgar Woolard," who used to chair Dupont, reminds us, ""Companies hampered by old thinking won't be a problem because,"" he said,"" they simply won't be around long-term",PERSON
104,43,4,""" But as Edgar Woolard, who used to chair ",Dupont," reminds us, ""Companies hampered by old thinking won't be a problem because,"" he said,"" they simply won't be around long-term",ORG
104,45,1," And our new book """,Reinventing Fire, describes how you can capture it,WORK_OF_ART
106,9,5, The name was ,John James," and in those days, if a family member committed a crime, the military would hold you as ransom till your family turned themselves in",PERSON
106,9,10," And he had smuggled in two comics, two comic books — """,Spiderman," and ""X-Men",PRODUCT
106,9,11," And he had smuggled in two comics, two comic books — ""Spiderman"" and """,X-Men,""" He was obsessed",WORK_OF_ART
106,9,13," And so, I remember night after night, you'd hear all these men, these really hardened criminals, huddled around John James, reciting, ""Take that, ",Spidey,""" (Laughter) It's incredible",ORG
106,11,1, I want to end with a poem by an American poet called ,Lucille Clifton," The poem is called ""Libation,"" and it's for my friend Vusi who is in the audience here somewhere",PERSON
106,11,2," The poem is called ""Libation,"" and it's for my friend ",Vusi,who is in the audience here somewhere,PERSON
107,2,17," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" ",Alem in Benjamin Zephaniah's,"""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's ""The Color Purple",WORK_OF_ART
107,2,18," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's """,Refugee Boy,""" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's ""The Color Purple",WORK_OF_ART
107,2,19," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" ",Luke Skywalker — Luke Skywalker," (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's ""The Color Purple",WORK_OF_ART
107,2,20," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — ",Oliver Twist," Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's ""The Color Purple",PERSON
107,2,21," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; ",Cassia,"in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's ""The Color Purple",PERSON
107,2,22," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in """,The Concubine of Shanghai," by Hong Ying; Celie in Alice Walker's ""The Color Purple",WORK_OF_ART
107,2,23," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by ",Hong Ying," Celie in Alice Walker's ""The Color Purple",PERSON
107,2,24," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; ",Celie,"in Alice Walker's ""The Color Purple",PERSON
107,2,25," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in ",Alice Walker's,"""The Color Purple",PERSON
107,2,26," Pip from ""Great Expectations"" was adopted; Superman was a foster child; Cinderella was a foster child; Lisbeth Salander, the girl with the dragon tattoo, was fostered and institutionalized; Batman was orphaned; Lyra Belacqua from Philip Pullman's ""Northern Lights"" was fostered; Jane Eyre, adopted; Roald Dahl's James from ""James and the Giant Peach;"" Matilda; Moses — Moses! (Laughter) Moses! (Laughter) — the boys in Michael Morpurgo's ""Friend or Foe;"" Alem in Benjamin Zephaniah's ""Refugee Boy;"" Luke Skywalker — Luke Skywalker! (Laughter) — Oliver Twist; Cassia in ""The Concubine of Shanghai"" by Hong Ying; Celie in Alice Walker's """,The Color Purple,""" All of these great fictional characters, all of them who were hurt by their condition, all of them who spawned thousands of other books and other films, all of them were fostered, adopted or orphaned",WORK_OF_ART
107,7,7," She lands months before the Beatles release """,The White Album,""" months before Martin Luther King was killed",WORK_OF_ART
107,7,8," She lands months before the Beatles release ""The White Album,"" months before ",Martin Luther King,was killed,PERSON
107,7,11, So she goes from ,Oxford," she's sent to the north of England to a mother and baby home, and appointed a social worker",ORG
107,7,13," You know, I have to say this in the ",Houses,— It's her plan to have me fostered for a short period of time while she studies,ORG
107,7,14, His name is ,Norman,""" (Laughter) Norman! (Laughter) Norman!",PERSON
109,17,9,"  People date the beginning of this new era to 9/11, but surely 1983, with the attack on the US Embassy and the Marine barracks — which ",Sergio,"witnessed — those are, in fact, in some ways, the dawning of the era that we find ourselves in today",PERSON
109,17,11, From ,Lebanon,he went to Bosnia in the '90s,LOC
109,17,15, He was the first person to negotiate with ,the Khmer Rouge, Talk about evil prevailing,ORG
109,17,16," I mean, here he was in the room with the embodiment of evil in ",Cambodia, He negotiates with the Serbs,LOC
109,17,19, He actually crosses so far into this realm of talking to evil and trying to convince evil that it doesn't need to prevail that he earns the nickname — not Sergio but ,Serbio,while he's living in the Balkans and conducting these kinds of negotiations,PERSON
109,17,20, He actually crosses so far into this realm of talking to evil and trying to convince evil that it doesn't need to prevail that he earns the nickname — not Sergio but Serbio while he's living in the ,Balkans,and conducting these kinds of negotiations,LOC
109,27,5," And I think that's something that we have to be in the room, whether it's Nixon going to China or Khrushchev and Kennedy or Reagan and ",Gorbachev, All the great progress in this country with relation to our adversaries has come by going into the room,PERSON
109,28,4," It's incredibly important, those people would no longer be alive if the United States, for instance, hadn't spent that money in ",Darfur, but it's not a way to live,LOC
109,30,1, How ,Sisyphean,"this task was of mending, and yet aware of that complexity,  humbled by it, he wasn't paralyzed by it",PERSON
109,30,2," And we as citizens, as we go through this experience of the kind of, the crisis of confidence, crisis of competence, crisis of legitimacy, I think there's a temptation to pull back from the world and say, ah, ",Katrina, Iraq — we don't know what we're doing,PERSON
111,34,8," I mean seriously, ",the Department of Energy,did not have anything to do with fracking,ORG
111,34,15, Now the largest aquifer in ,North America,"is from Midland, Texas to the South Dakota border, across eight states — big aquifer: Ogallala, Triassic age",LOC
111,34,16, Now the largest aquifer in North America is from ,Midland," Texas to the South Dakota border, across eight states — big aquifer: Ogallala, Triassic age",LOC
111,34,18," Now the largest aquifer in North America is from Midland, Texas to the ",South Dakota,"border, across eight states — big aquifer: Ogallala, Triassic age",LOC
111,34,20," Now the largest aquifer in North America is from Midland, Texas to the South Dakota border, across eight states — big aquifer: ",Ogallala, Triassic age,PERSON
111,34,22," There had to have been 800,000 wells fracked in ",Oklahoma," Texas, Kansas in that aquifer",LOC
111,34,24," There had to have been 800,000 wells fracked in Oklahoma, Texas, ",Kansas,in that aquifer,LOC
111,34,25, I don't understand why the media is focused on ,Eastern Pennsylvania,,LOC
111,38,4, The ,Ft, Worth T has been on it for 25 years,PRODUCT
111,38,7, Why are all the trash trucks today in ,Southern California,on natural gas? It's because of air quality,LOC
112,11,14," We're advising the Burmese opposition, the government of Southern ",Sudan, which — you heard it here first — is going to be a new country within the next few years,LOC
112,11,17, We're advising ,the Polisario Front,"of the Western Sahara, who are fighting to get their country back from Moroccan occupation after 34 years of dispossession",ORG
112,11,18, We're advising the Polisario Front of ,the Western Sahara, who are fighting to get their country back from Moroccan occupation after 34 years of dispossession,ORG
112,12,12, And watching ?What If! develop new flavors of chewing gum for Wrigley or new flavors for Coke actually helped me innovate new strategies for the Kosovars and for the ,Saharawis,of the Western Sahara,PERSON
112,18,8, And we will be trying to bring the parties to New York to sit down in a quiet room in a private setting with no press and actually explain what they want to the members of ,the U. N. Security Council, and for the members of the U,ORG
112,18,9," Security Council, and for the members of ",the U.N. Security Council,to explain to them what they want,ORG
112,19,1, Preach technology to all the ,Twittering,"members of all the Iranian demonstrations who are now in political prison in Tehran, where Ahmadinejad remains in power",WORK_OF_ART
112,19,4," Preach technology to all the Twittering members of all the Iranian demonstrations who are now in political prison in Tehran, where ",Ahmadinejad,remains in power,PERSON
112,19,7," You've got to look at the outputs, and you got to say to yourself, ""What can I do to produce that particular output?"" That is the politics of the 21st century, and in a way, ",Independent Diplomat,"embodies that fragmentation, that change, that is happening to all of us",ORG
113,1,5," In began some 50,000 years ago when our ancestors migrated north from Africa and into Europe and ",Asia,,LOC
113,8,1,"As a result of our ancestor's adaptability, today the planet is full of people with a vast palette of skin colors, typically, darker eumelanin-rich skin in the hot, sunny band around the ",Equator, and increasingly lighter pheomelanin-rich skin shades fanning outwards as the sunshine dwindles,ORG
113,9,0,"Therefore, skin color is little more than an adaptive trait for living on a rock that orbits the ",Sun," It may absorb light, but it certainly does not reflect character",ORG
114,6,8, But most important was that ,BMI,"took public domain works and made arrangements of them, which they gave away for free to their subscribers",ORG
114,6,10," So that in 1940, when ",ASCAP,"threatened to double their rates, the majority of broadcasters switched to BMI",ORG
116,0,4," I came directly here from the deep, deep tropical rainforest in ",Ecuador," where I was out — you could only get there by a plane — with indigenous people with paint on their faces and parrot feathers on their headdresses, where these people are fighting to try and keep the oil companies, and keep the roads, out of their forests",LOC
116,0,16,""" So there he is with his little laptop computer, but fighting against the might of the pressures — because of the debt, the foreign debt of Ecuador — fighting the pressure of ",World Bank," IMF, and of course the people who want to exploit the forests and take out the oil",ORG
116,0,17,""" So there he is with his little laptop computer, but fighting against the might of the pressures — because of the debt, the foreign debt of Ecuador — fighting the pressure of World Bank, ",IMF, and of course the people who want to exploit the forests and take out the oil,ORG
116,0,18, We've talked earlier — this wonderful talk by ,Wade Davis,about the different cultures of the humans around the world — but the world is not composed only of human beings; there are also other animal beings,PERSON
116,0,19," And so, I want to give you a greeting, as from a chimpanzee in the forests of ",Tanzania,"— Ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh! (Applause) I've been studying chimpanzees in Tanzania since 1960",LOC
116,0,29, I think the chimpanzee in captivity who is the most skilled in intellectual performance is one called ,Ai,in Japan — her name means love — and she has a wonderfully sensitive partner working with her,LOC
116,0,30, I think the chimpanzee in captivity who is the most skilled in intellectual performance is one called Ai in ,Japan,— her name means love — and she has a wonderfully sensitive partner working with her,LOC
116,0,36, But the point is that when I was first in ,Gombe,"in 1960 — I remember so well, so vividly, as though it was yesterday — the first time, when I was going through the vegetation, the chimpanzees were still running away from me, for the most part, although some were a little bit acclimatized — and I saw this dark shape, hunched over a termite mound, and I peered with my binoculars",PERSON
116,0,40," It was, fortunately, one adult male whom I'd named ",David Greybeard,"— and by the way, science at that time was telling me that I shouldn't name the chimps; they should all have numbers; that was more scientific",PERSON
116,0,42, So that when ,Louis Leakey," my mentor, heard this news, he said, ""Ah, we must now redefine 'man,' redefine 'tool,' or accept chimpanzees as humans",PERSON
116,0,56, And this has led in ,Congo,"basin, and other parts of the world, to what is known as the bush-meat trade",LOC
116,0,59," And it's not sustainable, and the huge logging camps in the forest are now demanding meat, so the ",Pygmy,hunters in the Congo basin who've lived there with their wonderful way of living for so many hundreds of years are now corrupted,PERSON
116,0,66," Were the people that we heard about yesterday, on ",the Easter Island," who cut down their last tree — were they stupid? Didn't they know what was happening? Of course, but if you've seen the crippling poverty in some of these parts of the world it isn't a question of ""Let's leave the tree for tomorrow",LOC
116,0,72," We're harming ourselves around the world, as well as harming the animals, as well as harming nature herself — Mother Nature, that brought us into being; ",Mother Nature," where I believe we need to spend time, where there's trees and flowers and birds for our good psychological development",PERSON
116,0,83, And Roots and ,Shoots,is a program for hope,ORG
116,0,88," So, the ",Roots,and Shoots program involves youth in three kinds of projects,ORG
116,0,94," One for animals, including domestic animals — and I have to say, I learned everything I know about animal behavior even before I got to Gombe and the chimps from my dog, ",Rusty, who was my childhood companion,PERSON
116,0,98," We're in every state now, and the problems in ",Florida,are different from the problems in New York,LOC
116,0,115, ,Jane," do you really have hope for the future? You travel, you see all these horrible things happening",PERSON
116,0,119, ,Nelson Mandela,"— I take a little piece of limestone from Robben Island Prison, where he labored for 27 years, and came out with so little bitterness, he could lead his people from the horror of apartheid without a bloodbath",PERSON
116,0,120, Nelson Mandela — I take a little piece of limestone from ,Robben Island Prison," where he labored for 27 years, and came out with so little bitterness, he could lead his people from the horror of apartheid without a bloodbath",LOC
116,0,124," And then as I went around the country after that and felt the fear — the fear that was leading to people feeling they couldn't worry about the environment any more, in case they seemed not to be patriotic — and I was trying to encourage them, somebody came up with a little quotation from ",Mahatma Gandhi," ""If you look back through human history, you see that every evil regime has been overcome by good",PERSON
116,0,125," This bell is made from metal from a defused landmine, from the killing fields of ",Pol Pot,— one of the most evil regimes in human history — where people are now beginning to put their lives back together after the regime has crumbled,PERSON
117,18,9," So, why is that? Well, I think what part of the problem is that, in ",Haiti," although the problem is huge, somehow we understand it, it's localized",LOC
117,18,10," You give your money to Doctors Without Borders, you give your money to ",Partners In Health," and they'll send in the doctors, and they'll send in the lumber, and they'll helicopter things out and in",ORG
118,17,7, We brought Oxford Street and ,Tottenham Court Road,to a standstill,ORG
118,30,1," I was going to wear it, but I thought I'd get ",Costa,"to do it, my lovely assistant",LOC
118,30,2," Thank you, ",Costa.,This is the communication headset you'll see on lots of space suits,LOC
118,30,4, ,NASA,suits have got 13 layers,ORG
119,8,2,"♫ and nerves jingle jangled, ",vermouth,and beer were getting me mangled up,PERSON
120,8,11, One discovery was that wild ,Bonobos,often walk bidpedally,PERSON
120,8,12, ,Susan Savage-Rumbaugh,(video): Let's go say hello to Austin first and then go to the A frame,PERSON
120,19,0,SS: He talks to other ,Bonobo," at the lab, long-distance, farther than we can hear",ORG
120,34,8, These are the rocks ,Kanzi,used and these are the flakes he made,ORG
120,53,3, ,Sue,thinks it's important to allow such curiosity to flourish,PERSON
120,53,4, This time ,Panbanisha,is playing the electric piano,ORG
121,23,6, If the ,OPEC,"price falls below that, we tax it",ORG
122,2,9,""" (Laughter) Or this that I found in a magazine called ",California Lawyer, in an article that is surely meant for the lawyers at Enron,ORG
122,2,10,""" (Laughter) Or this that I found in a magazine called California Lawyer, in an article that is surely meant for the lawyers at ",Enron," ""Surviving the Slammer: Do's and Don'ts",ORG
122,2,11," ""Surviving the Slammer: Do's and ",Don'ts,""" (Laughter) ""Don't use big words",WORK_OF_ART
122,2,12," ""","Lingua this, Frankie","""",WORK_OF_ART
122,21,7," So it was always the satirist, like ",Juvenal,"or Martial, represented the audience, and he was going to make fun of the outsider, the person who didn't share that subject status",PERSON
122,21,8," So it was always the satirist, like Juvenal or ",Martial," represented the audience, and he was going to make fun of the outsider, the person who didn't share that subject status",ORG
122,50,1, I want to say to you ,Richard," in closing, that in TED you've created a home",PERSON
122,50,2," I want to say to you Richard, in closing, that in ",TED,you've created a home,PERSON
124,6,9, And every year they fail to because they don't want to hurt ,I.M. Pei's,feelings,PERSON
124,18,6, These are the schools we are sending them to: ,The Hannibal Lecter Central School," Las Vegas, Nevada",ORG
124,18,7," These are the schools we are sending them to: The Hannibal Lecter Central School, ",Las Vegas, Nevada,LOC
124,18,8," These are the schools we are sending them to: The Hannibal Lecter Central School, Las Vegas, ",Nevada," This is a real school! You know, but there's obviously a notion that if you let the inmates of this thing out, that they would snatch a motorist off the street and eat his liver",LOC
125,6,5," For this, we're showing a simulator, a blind person driving using the ",AirPix, This simulator was also very useful for training the blind drivers and also quickly testing different types of ideas for different types of non-visual user interfaces,ORG
125,18,2," Letters thanking us, but sometimes you also get funny letters like this one: ""Now I understand why there is Braille on a drive-up ",ATM,machine,ORG
125,18,3, ,Hong," are you insane, trying to put blind people on the road? You must be out of your mind",PERSON
126,24,10,""" Only two percent, only two percent of tribes get to ",Stage Five, And those are the ones that change the world,ORG
126,26,8," He went from being alive and passionate at Stage One — remember, ""Life sucks, despairing hostility, I will do whatever it takes to survive"" — to walking into ",a Boys and Girls Club," folding his arms, sitting down in a chair, and saying, ""Wow",WORK_OF_ART
126,31,5, They had people involved who were ,Nobel,"laureates in economics, who reported being bored",WORK_OF_ART
126,31,6," And suddenly they pulled out sheets of paper and were trying to figure out, ""How do we survey the population of ",Sub-Saharan Africa," How do we survey populations that don't have access to technology, and speak languages we don't speak, and we don't know anyone who speaks those languages",LOC
127,19,9," and Japan and Australia, and now I'm pleased to report that ",the United States Patent Office,"will be rolling out universal, complete, and total openness, so that all patent applications will now be open for citizen participation, beginning this year",LOC
127,21,3," Participatory budgeting has long been practiced in Porto Alegre, ",Brazil, They're just starting it in the 49th Ward in Chicago,LOC
127,21,5, They're just starting it in the 49th ,Ward,in Chicago,ORG
127,21,6, They're just starting it in the 49th Ward in ,Chicago," Russia is using wikis to get citizens writing law together, as is Lithuania",LOC
127,21,8," Russia is using wikis to get citizens writing law together, as is ",Lithuania," When we start to see power over the core functions of government — spending, legislation, decision-making — then we're well on our way to an open government revolution",LOC
129,23,0, When we really begin to feel ,Darwin,"s insights in our bones, the things we can do with nothing more than these ideas are something to be very hopeful about",PERSON
130,8,10," This Nigerian student studied in London, trained in Yemen, boarded a flight in ",Amsterdam,to attack America,LOC
130,8,12," In the meanwhile, the ",Old,"mentality with a capital O, was represented by his father, the head of the Nigerian bank, warning the CIA that his own son was about to attack, and this warning fell on deaf ears",PERSON
130,8,14," In the meanwhile, the Old mentality with a capital O, was represented by his father, the head of the Nigerian bank, warning the ",CIA,"that his own son was about to attack, and this warning fell on deaf ears",ORG
130,8,17, And the Christmas Day bomber almost succeeded in attacking ,the United States of America," Again with the example of the far right: that we find, ironically, xenophobic nationalists are utilizing the benefits of globalization",LOC
130,19,5, So when Arab socialism started in ,Egypt, it spread across the region,LOC
130,19,8, In the '80s and '90s when ,Islamism,"started in the region, it spread across the MENA region as a whole",PERSON
130,19,9," In the '80s and '90s when Islamism started in the region, it spread across the ",MENA,region as a whole,ORG
130,20,4, And we've made a start for that in Pakistan with a movement called ,Khudi, where we are working on the ground to encourage the youth to create genuine buy-in for the democratic culture,LOC
131,0,1," Now I'm not a scientist, but I was accompanying a remarkable scientific team from ",the University of South Florida,who have been tracking the travels of BP's oil in the Gulf of Mexico,ORG
131,0,2," Now I'm not a scientist, but I was accompanying a remarkable scientific team from the University of South Florida who have been tracking the travels of ",BP,s oil in the Gulf of Mexico,LOC
131,0,3," Now I'm not a scientist, but I was accompanying a remarkable scientific team from the University of South Florida who have been tracking the travels of BP's oil in ",the Gulf of Mexico," This is the boat we were on, by the way",LOC
131,0,4, And what they're finding is that even trace amounts of oil and dispersants can be highly toxic to ,phytoplankton," which is very bad news, because so much life depends on it",LOC
131,0,7, ,Rachel Carson,— the godmother of modern environmentalism — warned us about this very thing back in 1962,PERSON
131,0,11," Thus the title """,Silent Spring,""" I've been trying to pinpoint what keeps drawing me back to the Gulf of Mexico, because I'm Canadian, and I can draw no ancestral ties",WORK_OF_ART
